HCODE,HSERIAL,TCODE,FAMILY,GENUS,SPECIES,IS_FRAGMENT,IS_DRAWING,INFO,SUBSPECIES,VARIETY,ALT_INFO,ALT_GENUS,ALT_SPECIES,ALT_TYPE,YR,FILEPATH,FILETYPE
MO,1792802,,Proteaceae,Heliciopsis,artocarpoides,N,N,(Helicia artocarp~) MO1792802,,,Helicia artocarp~,Helicia,artocarp~,,2003,/Proteaceae/Heliciopsis artocarpoides (Helicia artocarp~) MO1792802.jpg,JPG
MO,1885848,,Rhamnaceae,Gouania,tiliaefolia,N,N,(G microcarpa v. subglabra) MO1885848,,,G microcarpa v. subglabra,Gouania,microcarpa,,2003,/Rhamnaceae/Gouania tiliaefolia (G microcarpa v. subglabra) MO1885848.jpg,JPG
MO,1896933,,Sterculiaceae,Sterculia,ceramica,N,N,MO1896933,,,,,,,2003,/Sterculiaceae/Sterculia ceramica MO1896933.jpg,JPG
MO,1789728,,Ulmaceae,Aphananthe,philippinensis,N,N,MO1789728,,,,,,,2003,/Ulmaceae/Aphananthe philippinensis MO1789728.jpg,JPG
MO,1789724,,Ulmaceae,Celtis,philippensis,N,N,(C mindanaensis) MO1789724,,,C mindanaensis,Celtis,mindanaensis,,2003,/Ulmaceae/Celtis philippensis (C mindanaensis) MO1789724.jpg,JPG
MO,1583159,,Verbenaceae,Premna,cumingiana,N,N,MO1583159,,,,,,,2003,/Verbenaceae/Premna cumingiana MO1583159.jpg,JPG
MO,1786823,,Zingiberaceae,Hornstedtia,muricarpa,N,N,(Amomum muric~) MO1786823,,,Amomum muric~,Amomum,muric~,,2003,/Zingiberaceae/Hornstedtia muricarpa (Amomum muric~) MO1786823.jpg,JPG
MO,1787437,,Zingiberaceae,Plagiostachys,escritorii,N,N,MO1787437,,,,,,,2003,/Zingiberaceae/Plagiostachys escritorii MO1787437.jpg,JPG
MO,1787179,,Zingiberaceae,Zingiber,bulusanense,N,N,MO1787179,,,,,,,2003,/Zingiberaceae/Zingiber bulusanense MO1787179.jpg,JPG
MO,1787176,,Zingiberaceae,Zingiber,zerumbet,N,N,(Z zerum~ v. magnum) MO1787176,,,Z zerum~ v. magnum,Zingiber,zerum~,,2003,/Zingiberaceae/Zingiber zerumbet (Z zerum~ v. magnum) MO1787176.jpg,JPG
NA,5069,ILT,Annonaceae,Orophea,cumingiana,N,N,"(O vulcanica, ILT) NA5069",,,"O vulcanica, ILT",Orophea,vulcanica,,1980,"/Annonaceae/Orophea cumingiana (O vulcanica, ILT) NA5069.jpg",JPG
NA,26491,ILT,Convolvulaceae,Erycibe,terminaliflora,N,N,"(E copelandii, ILT) NA26491",,,"E copelandii, ILT",Erycibe,copelandii,,2003,"/Convolvulaceae/Erycibe terminaliflora (E copelandii, ILT) NA26491.jpg",JPG
NA,26492,ILT,Convolvulaceae,Erycibe,terminaliflora,N,N,"(E pararan, ILT) NA26492",,,"E pararan, ILT",Erycibe,pararan,,2003,"/Convolvulaceae/Erycibe terminaliflora (E pararan, ILT) NA26492.jpg",JPG
NA,26091,ILT,Euphorbiaceae,Antidesma,subolivaceum,N,N,"ILT, NA26091",,,,,,,2003,"/Euphorbiaceae/Antidesma subolivaceum, ILT, NA26091.jpg",JPG
NA,26562,ILT,Leguminosae-Caesalpinioideae,Cynometra,copelandii,N,N,"(Gleditsia copel~, ILT) NA26562",,,"Gleditsia copel~, ILT",Gleditsia,copel~,,2003,"/Leguminosae-Caesalpinioideae/Cynometra copelandii (Gleditsia copel~, ILT) NA26562.jpg",JPG
NA,26773,ILT,Loranthaceae,Decaisnina,aherniana,N,N,"(Loranthus saccatus, ILT) NA26773",,,"Loranthus saccatus, ILT",Loranthus,saccatus,,2003,"/Loranthaceae/Decaisnina aherniana (Loranthus saccatus, ILT) NA26773.jpg",JPG
NA,26810,ILT,Melastomataceae,Medinilla,erythrotricha,N,N,"ILT, NA26810",,,,,,,1998,"/Melastomataceae/Medinilla erythrotricha, ILT, NA26810.jpg",JPG
NA,26045,ILT,Meliaceae,Aglaia,elliptica,N,N,"(A antonii, ILT) NA26045",,,"A antonii, ILT",Aglaia,antonii,,2003,"/Meliaceae/Aglaia elliptica (A antonii, ILT) NA26045.jpg",JPG
NA,26047,ILT,Meliaceae,Aglaia,elliptica,N,N,"(A longipetiolata, ILT) NA26047",,,"A longipetiolata, ILT",Aglaia,longipetiolata,,2003,"/Meliaceae/Aglaia elliptica (A longipetiolata, ILT) NA26047.jpg",JPG
NA,26049,ILT,Meliaceae,Aglaia,elliptica,N,N,"(A sorsogonensis, ILT) NA26049",,,"A sorsogonensis, ILT",Aglaia,sorsogonensis,,2003,"/Meliaceae/Aglaia elliptica (A sorsogonensis, ILT) NA26049.jpg",JPG
NA,26044,ILT,Meliaceae,Aglaia,leucophylla,N,N,"(A agusanensis, ILT) NA26044",,,"A agusanensis, ILT",Aglaia,agusanensis,,2003,"/Meliaceae/Aglaia leucophylla (A agusanensis, ILT) NA26044.jpg",JPG
NA,26046,ILT,Meliaceae,Aglaia,squamulosa,N,N,"(A cuprea, ILT) NA26046",,,"A cuprea, ILT",Aglaia,cuprea,,2003,"/Meliaceae/Aglaia squamulosa (A cuprea, ILT) NA26046.jpg",JPG
NA,26048,ILT,Meliaceae,Lansium,domesticum,N,N,"(Aglaia merrillii, ILT) NA26048",,,"Aglaia merrillii, ILT",Aglaia,merrillii,,2003,"/Meliaceae/Lansium domesticum (Aglaia merrillii, ILT) NA26048.jpg",JPG
NA,26109,ILT,Myrsinaceae,Ardisia,fragrans,N,N,"ILT, NA26109",,,,,,,2003,"/Myrsinaceae/Ardisia fragrans, ILT, NA26109.jpg",JPG
NA,27363,ILT,Myrsinaceae,Myrsine,glandulosa,N,N,"(Rapanea gland~, ILT) NA27363",,,"Rapanea gland~, ILT",Rapanea,gland~,,2003,"/Myrsinaceae/Myrsine glandulosa (Rapanea gland~, ILT) NA27363.jpg",JPG
NA,27330,ILT,Rubiaceae,Psychotria,obscurinervia,N,N,"(P vulcanica, ILT) NA27330",,,"P vulcanica, ILT",Psychotria,vulcanica,,2003,"/Rubiaceae/Psychotria obscurinervia (P vulcanica, ILT) NA27330.jpg",JPG
NA,27327,ILT,Rubiaceae,Psychotria,pilosella,N,N,"ssp & v. erythrotricha (P eryth~, ILT) NA27327",erythrotricha,erythrotricha,"P eryth~, ILT",Psychotria,eryth~,,2003,"/Rubiaceae/Psychotria pilosella ssp & v. erythrotricha (P eryth~, ILT) NA27327.jpg",JPG
NA,27119,IT,Actinidiaceae,Saurauia,erythrotricha,N,N,"IT, NA27119",,,,,,,2003,"/Actinidiaceae/Saurauia erythrotricha, IT, NA27119.jpg",JPG
NA,5082,IT,Actinidiaceae,Saurauia,oligantha,N,N,"(S bulusanensis, IT) NA5082",,,"S bulusanensis, IT",Saurauia,bulusanensis,,2003,"/Actinidiaceae/Saurauia oligantha (S bulusanensis, IT) NA5082.jpg",JPG
NA,5067,IT,Annonaceae,Meiogyne,mindorensis,N,N,"(Papualthia irosinensis, IT) NA5067",,,"Papualthia irosinensis, IT",Papualthia,irosinensis,,1980,"/Annonaceae/Meiogyne mindorensis (Papualthia irosinensis, IT) NA5067.jpg",JPG
NA,5068,IT,Annonaceae,Miliusa,vidalii,N,N,"(Polyalthia pacifica, IT) NA5068",,,"Polyalthia pacifica, IT",Polyalthia,pacifica,,1980,"/Annonaceae/Miliusa vidalii (Polyalthia pacifica, IT) NA5068.jpg",JPG
NA,26876,IT,Annonaceae,Mitrephora,ellipanthoides,N,N,"IT, NA26876",,,,,,,1980,"/Annonaceae/Mitrephora ellipanthoides, IT, NA26876.jpg",JPG
NA,5070,IT,Annonaceae,Mitrephora,multifolia,N,N,"IT, NA5070",,,,,,,1980,"/Annonaceae/Mitrephora multifolia, IT, NA5070.jpg",JPG
NA,26877,IT,Annonaceae,Mitrephora,pictiflora,N,N,"IT, NA26877",,,,,,,1980,"/Annonaceae/Mitrephora pictiflora, IT, NA26877.jpg",JPG
NA,26878,IT,Annonaceae,Neouvaria,acuminatissima,N,N,"(Mitrephora viridifolia, IT) NA26878",,,"Mitrephora viridifolia, IT",Mitrephora,viridifolia,,1980,"/Annonaceae/Neouvaria acuminatissima (Mitrephora viridifolia, IT) NA26878.jpg",JPG
NA,26875,IT,Annonaceae,Orophea,cumingiana,N,N,"(Mitrephora aversa, IT) NA26875",,,"Mitrephora aversa, IT",Mitrephora,aversa,,1980,"/Annonaceae/Orophea cumingiana (Mitrephora aversa, IT) NA26875.jpg",JPG
NA,26938,IT,Annonaceae,Orophea,unguiculata,N,N,"IT, NA26938",,,,,,,1980,"/Annonaceae/Orophea unguiculata, IT, NA26938.jpg",JPG
NA,27053,IT,Annonaceae,Polyalthia,obliqua,N,N,"(P pulgarense, IT) NA27053",,,"P pulgarense, IT",Polyalthia,pulgarense,,1980,"/Annonaceae/Polyalthia obliqua (P pulgarense, IT) NA27053.jpg",JPG
NA,27272,IT,Annonaceae,Uvaria,leytensis,N,N,"(Unona leytensis, IT) NA27272",,,"Unona leytensis, IT",Unona,leytensis,,1980,"/Annonaceae/Uvaria leytensis (Unona leytensis, IT) NA27272.jpg",JPG
NA,27273,IT,Annonaceae,Uvaria,leytensis,N,N,"(Unona leytensis, IT) NA27273",,,"Unona leytensis, IT",Unona,leytensis,,1980,"/Annonaceae/Uvaria leytensis (Unona leytensis, IT) NA27273.jpg",JPG
NA,5066,IT,Annonaceae,Uvaria,peninsula,N,N,"IT, NA5066",,,,,,,1980,"/Annonaceae/Uvaria peninsula, IT, NA5066.jpg",JPG
NA,5094,IT,Apocynaceae,Alyxia,concatenata,N,N,"(A quadrata, IT) NA5094",,,"A quadrata, IT",Alyxia,quadrata,,2003,"/Apocynaceae/Alyxia concatenata (A quadrata, IT) NA5094.jpg",JPG
NA,26723,IT,Apocynaceae,Kibatalia,macgregorii,N,N,"(Kickxia macgreg~, IT) NA26723",,,"Kickxia macgreg~, IT",Kickxia,macgreg~,,2003,"/Apocynaceae/Kibatalia macgregorii (Kickxia macgreg~, IT) NA26723.jpg",JPG
NA,26655,IT,Apocynaceae,Kibatalia,maingayi,N,N,"(Holarrhena daronensis, IT) NA26655",,,"Holarrhena daronensis, IT",Holarrhena,daronensis,,2003,"/Apocynaceae/Kibatalia maingayi (Holarrhena daronensis, IT) NA26655.jpg",JPG
NA,5095,IT,Apocynaceae,Parsonsia,curvisepala,N,N,"(P urdanetensis, IT) NA5095",,,"P urdanetensis, IT",Parsonsia,urdanetensis,,2003,"/Apocynaceae/Parsonsia curvisepala (P urdanetensis, IT) NA5095.jpg",JPG
NA,26260,IT,Apocynaceae,Urceola,laevis,N,N,"(Carruthersia laevis, IT) NA26260",,,"Carruthersia laevis, IT",Carruthersia,laevis,,2003,"/Apocynaceae/Urceola laevis (Carruthersia laevis, IT) NA26260.jpg",JPG
NA,26687,IT,Aquifoliaceae,Ilex,malaccensis,N,N,"(I apoensis v. punctata, IT) NA26687",,,"I apoensis v. punctata, IT",Ilex,apoensis,,2003,"/Aquifoliaceae/Ilex malaccensis (I apoensis v. punctata, IT) NA26687.jpg",JPG
NA,26688,IT,Aquifoliaceae,Ilex,wenzelii,N,N,"(I epiphytica, IT) NA26688",,,"I epiphytica, IT",Ilex,epiphytica,,2003,"/Aquifoliaceae/Ilex wenzelii (I epiphytica, IT) NA26688.jpg",JPG
NA,26216,IT,Araliaceae,Osmoxylon,simplicifolium,N,N,"(Boerlagiodendron sim~, IT) NA26216",,,"Boerlagiodendron sim~, IT",Boerlagiodendron,sim~,,2001,"/Araliaceae/Osmoxylon simplicifolium (Boerlagiodendron sim~, IT) NA26216.jpg",JPG
NA,5091,IT,Araliaceae,Schefflera,obliqua,N,N,"(S populnea, IT) NA5091",,,"S populnea, IT",Schefflera,populnea,,2001,"/Araliaceae/Schefflera obliqua (S populnea, IT) NA5091.jpg",JPG
NA,5090,IT,Araliaceae,Schefflera,pentaphylla,N,N,"IT, NA5090",,,,,,,2001,"/Araliaceae/Schefflera pentaphylla, IT, NA5090.jpg",JPG
NA,5091,IT,Araliaceae,Schefflera,populnea,N,N,"IT, NA5091",,,,,,,2001,"/Araliaceae/Schefflera populnea, IT, NA5091.jpg",JPG
NA,5090,IT,Araliaceae,Schefflera,trifoliata,N,N,"(S pentaphylla, IT) NA5090",,,"S pentaphylla, IT",Schefflera,pentaphylla,,2001,"/Araliaceae/Schefflera trifoliata (S pentaphylla, IT) NA5090.jpg",JPG
NA,5096,IT,Asclepiadaceae,Cynanchum,physocarpum,N,N,"(C denigratum, IT) NA5096",,,"C denigratum, IT",Cynanchum,denigratum,,2002,"/Asclepiadaceae/Cynanchum physocarpum (C denigratum, IT) NA5096.jpg",JPG
NA,5097,IT,Asclepiadaceae,Dischidia,diphylla,N,N,"IT, NA5097",,,,,,,2002,"/Asclepiadaceae/Dischidia diphylla, IT, NA5097.jpg",JPG
NA,5098,IT,Asclepiadaceae,Dischidia,oiantha,N,N,"(D irosinensis, IT) NA5098",,,"D irosinensis, IT",Dischidia,irosinensis,,2002,"/Asclepiadaceae/Dischidia oiantha (D irosinensis, IT) NA5098.jpg",JPG
NA,5099,IT,Asclepiadaceae,Dischidia,sorsogonensis,N,N,"IT, NA5099",,,,,,,2002,"/Asclepiadaceae/Dischidia sorsogonensis, IT, NA5099.jpg",JPG
NA,26638,IT,Asclepiadaceae,Heterostemma,herbertii,N,N,"IT, NA26638",,,,,,,2002,"/Asclepiadaceae/Heterostemma herbertii, IT, NA26638.jpg",JPG
NA,26251,IT,Burseraceae,Canarium,asperum,N,N,"v. clementis (C clementis v. perumbrinum, IT) NA26251",,clementis,"C clementis v. perumbrinum, IT",Canarium,clementis,,1980,"/Burseraceae/Canarium asperum v. clementis (C clementis v. perumbrinum, IT) NA26251.jpg",JPG
NA,26252,IT,Burseraceae,Canarium,asperum,N,N,"(C urdanetense, IT) NA26252",,,"C urdanetense, IT",Canarium,urdanetense,,1980,"/Burseraceae/Canarium asperum (C urdanetense, IT) NA26252.jpg",JPG
NA,5074,IT,Burseraceae,Canarium,gracile,N,N,"(C antonii, IT) NA5074",,,"C antonii, IT",Canarium,antonii,,1980,"/Burseraceae/Canarium gracile (C antonii, IT) NA5074.jpg",JPG
NA,26253,IT,Burseraceae,Canarium,vriseanum,N,N,"fm williamsii (C villosiflorum, IT) NA26253",,,"C villosiflorum, IT",Canarium,villosiflorum,,1980,"/Burseraceae/Canarium vriseanum fm williamsii (C villosiflorum, IT) NA26253.jpg",JPG
NA,27416,IT,Caprifoliaceae,Viburnum,luzonicum,N,N,"(V laxum, IT) NA27416",,,"V laxum, IT",Viburnum,laxum,,2003,"/Caprifoliaceae/Viburnum luzonicum (V laxum, IT) NA27416.jpg",JPG
NA,27097,IT,Celastraceae,Salacia,kalahiensis,N,N,"(S subscandens, IT) NA27097",,,"S subscandens, IT",Salacia,subscandens,,2003,"/Celastraceae/Salacia kalahiensis (S subscandens, IT) NA27097.jpg",JPG
NA,27435,IT,Celastraceae,Siphonodon,celastrineus,N,N,"(Xanthophyllum subglobosum v. longifolium, IT) NA27435",,,"Xanthophyllum subglobosum v. longifolium, IT",Xanthophyllum,subglobosum,,2003,"/Celastraceae/Siphonodon celastrineus (Xanthophyllum subglobosum v. longifolium, IT) NA27435.jpg",JPG
NA,27312,IT,Connaraceae,Rourea,minor,N,N,"(R imbricata, IT) NA27312",,,"R imbricata, IT",Rourea,imbricata,,2003,"/Connaraceae/Rourea minor (R imbricata, IT) NA27312.jpg",JPG
NA,27433,IT,Cunoniaceae,Weinmannia,hutchinsonii,N,N,"(W camiguinensis, IT) NA27433",,,"W camiguinensis, IT",Weinmannia,camiguinensis,,2003,"/Cunoniaceae/Weinmannia hutchinsonii (W camiguinensis, IT) NA27433.jpg",JPG
NA,26412,IT,Dilleniaceae,Dillenia,sibuyanensis,N,N,"(Wormia sibuyanensis, IT) NA26412",,,"Wormia sibuyanensis, IT",Wormia,sibuyanensis,,2003,"/Dilleniaceae/Dillenia sibuyanensis (Wormia sibuyanensis, IT) NA26412.jpg",JPG
NA,27242,IT,Dilleniaceae,Tetracera,korthalsii,N,N,"v. subrotunda (T subrot~, IT) NA27242",,subrotunda,"T subrot~, IT",Tetracera,subrot~,,2003,"/Dilleniaceae/Tetracera korthalsii v. subrotunda (T subrot~, IT) NA27242.jpg",JPG
NA,27162,IT,Dipterocarpaceae,Shorea,malibato,N,N,"IT, NA27162",,,,,,,1997,"/Dipterocarpaceae/Shorea malibato, IT, NA27162.jpg",JPG
NA,26421,IT,Ebenaceae,Diospyros,brideliifolia,N,N,"(D hypoleuca, IT) NA26421",,,"D hypoleuca, IT",Diospyros,hypoleuca,,2003,"/Ebenaceae/Diospyros brideliifolia (D hypoleuca, IT) NA26421.jpg",JPG
NA,27295,IT,Ebenaceae,Diospyros,cauliflora,N,N,"(Rinorea pulgarensis, IT) NA27295",,,"Rinorea pulgarensis, IT",Rinorea,pulgarensis,,2003,"/Ebenaceae/Diospyros cauliflora (Rinorea pulgarensis, IT) NA27295.jpg",JPG
NA,26420,IT,Ebenaceae,Diospyros,hebecarpa,N,N,"(D alata, IT) NA26420",,,"D alata, IT",Diospyros,alata,,2003,"/Ebenaceae/Diospyros hebecarpa (D alata, IT) NA26420.jpg",JPG
NA,26449,IT,Elaeocarpaceae,Elaeocarpus,argenteus,N,N,"v. cuernosensis (E cuern~, IT) NA26449",,cuernosensis,"E cuern~, IT",Elaeocarpus,cuern~,,2003,"/Elaeocarpaceae/Elaeocarpus argenteus v. cuernosensis (E cuern~, IT) NA26449.jpg",JPG
NA,26451,IT,Elaeocarpaceae,Elaeocarpus,culminicola,N,N,"v. pendulus (E maquilingensis, IT) NA26451",,pendulus,"E maquilingensis, IT",Elaeocarpus,maquilingensis,,2003,"/Elaeocarpaceae/Elaeocarpus culminicola v. pendulus (E maquilingensis, IT) NA26451.jpg",JPG
NA,26452,IT,Elaeocarpaceae,Elaeocarpus,cumingii,N,N,"(E versicolor, IT) NA26452",,,"E versicolor, IT",Elaeocarpus,versicolor,,2003,"/Elaeocarpaceae/Elaeocarpus cumingii (E versicolor, IT) NA26452.jpg",JPG
NA,26430,IT,Ericaceae,Diplycosia,trinervia,N,N,"v. urdanetensis (D urdan~, IT) NA26430",,urdanetensis,"D urdan~, IT",Diplycosia,urdan~,,2003,"/Ericaceae/Diplycosia trinervia v. urdanetensis (D urdan~, IT) NA26430.jpg",JPG
NA,27277,IT,Ericaceae,Vaccinium,elegans,N,N,"IT, NA27277",,,,,,,2003,"/Ericaceae/Vaccinium elegans, IT, NA27277.jpg",JPG
NA,27278,IT,Ericaceae,Vaccinium,gitingense,N,N,"IT, NA27278",,,,,,,2003,"/Ericaceae/Vaccinium gitingense, IT, NA27278.jpg",JPG
NA,5092,IT,Ericaceae,Vaccinium,indutum,N,N,"(V sorsogonense, IT) NA5092",,,"V sorsogonense, IT",Vaccinium,sorsogonense,,2003,"/Ericaceae/Vaccinium indutum (V sorsogonense, IT) NA5092.jpg",JPG
NA,27279,IT,Ericaceae,Vaccinium,perrigidum,N,N,"IT, NA27279",,,,,,,2003,"/Ericaceae/Vaccinium perrigidum, IT, NA27279.jpg",JPG
NA,26090,IT,Euphorbiaceae,Antidesma,pleuricum,N,N,"(A obliquicarpum, IT) NA26090",,,"A obliquicarpum, IT",Antidesma,obliquicarpum,,2003,"/Euphorbiaceae/Antidesma pleuricum (A obliquicarpum, IT) NA26090.jpg",JPG
NA,26299,IT,Euphorbiaceae,Cleistanthus,isabellinus,N,N,"IT, NA26299",,,,,,,2003,"/Euphorbiaceae/Cleistanthus isabellinus, IT, NA26299.jpg",JPG
NA,26342,IT,Euphorbiaceae,Croton,argyratus,N,N,"(C cupreus, IT) NA26342",,,"C cupreus, IT",Croton,cupreus,,2003,"/Euphorbiaceae/Croton argyratus (C cupreus, IT) NA26342.jpg",JPG
NA,5079,IT,Euphorbiaceae,Dimorphocalyx,bulusanensis,N,N,"(Trigonostemon bul~, IT) NA5079",,,"Trigonostemon bul~, IT",Trigonostemon,bul~,,2003,"/Euphorbiaceae/Dimorphocalyx bulusanensis (Trigonostemon bul~, IT) NA5079.jpg",JPG
NA,5078,IT,Euphorbiaceae,Glochidion,pubicapsa,N,N,"(G pubicarpum, IT) NA5078",,,"G pubicarpum, IT",Glochidion,pubicarpum,,2003,"/Euphorbiaceae/Glochidion pubicapsa (G pubicarpum, IT) NA5078.jpg",JPG
NA,26563,IT,Euphorbiaceae,Glochidion,robinsonii,N,N,"IT, NA26563",,,,,,,2003,"/Euphorbiaceae/Glochidion robinsonii, IT, NA26563.jpg",JPG
NA,26800,IT,Euphorbiaceae,Mallotus,hirsutus,N,N,"IT, NA26800",,,,,,,2003,"/Euphorbiaceae/Mallotus hirsutus, IT, NA26800.jpg",JPG
NA,26801,IT,Euphorbiaceae,Mallotus,oblongifolius,N,N,"(M odoratus, IT) NA26801",,,"M odoratus, IT",Mallotus,odoratus,,2003,"/Euphorbiaceae/Mallotus oblongifolius (M odoratus, IT) NA26801.jpg",JPG
NA,26801,IT,Euphorbiaceae,Mallotus,peltatus,N,N,"(M odoratus, IT) NA26801",,,"M odoratus, IT",Mallotus,odoratus,,2003,"/Euphorbiaceae/Mallotus peltatus (M odoratus, IT) NA26801.jpg",JPG
NA,27007,IT,Euphorbiaceae,Phyllanthus,glochidioides,N,N,"IT, NA27007",,,,,,,2003,"/Euphorbiaceae/Phyllanthus glochidioides, IT, NA27007.jpg",JPG
NA,26064,IT,Euphorbiaceae,Trigonopleura,dubia,N,N,"(Alsodeia dubia, IT) NA26064",,,"Alsodeia dubia, IT",Alsodeia,dubia,,2003,"/Euphorbiaceae/Trigonopleura dubia (Alsodeia dubia, IT) NA26064.jpg",JPG
NA,27346,IT,Fagaceae,Lithocarpus,glutinosus,N,N,"(Quercus copelandii, IT) NA27346",,,"Quercus copelandii, IT",Quercus,copelandii,,2003,"/Fagaceae/Lithocarpus glutinosus (Quercus copelandii, IT) NA27346.jpg",JPG
NA,5085,IT,Flacourtiaceae,Casearia,fuliginosa,N,N,"(C elliptifolia, IT) NA5085",,,"C elliptifolia, IT",Casearia,elliptifolia,,1997,"/Flacourtiaceae/Casearia fuliginosa (C elliptifolia, IT) NA5085.jpg",JPG
NA,5086,IT,Flacourtiaceae,Casearia,fuliginosa,N,N,"(C elliptifolia, IT) NA5086",,,"C elliptifolia, IT",Casearia,elliptifolia,,1997,"/Flacourtiaceae/Casearia fuliginosa (C elliptifolia, IT) NA5086.jpg",JPG
NA,26942,IT,Flacourtiaceae,Osmelia,philippina,N,N,"(O subrotundifolia, IT) NA26942",,,"O subrotundifolia, IT",Osmelia,subrotundifolia,,1997,"/Flacourtiaceae/Osmelia philippina (O subrotundifolia, IT) NA26942.jpg",JPG
NA,26366,IT,Gesneriaceae,Cyrtandra,constricta,N,N,"IT, NA26366",,,,,,,2003,"/Gesneriaceae/Cyrtandra constricta, IT, NA26366.jpg",JPG
NA,5100,IT,Gesneriaceae,Cyrtandra,limnophila,N,N,"(C umbrina, IT) NA5100",,,"C umbrina, IT",Cyrtandra,umbrina,,2003,"/Gesneriaceae/Cyrtandra limnophila (C umbrina, IT) NA5100.jpg",JPG
NA,5101,IT,Gesneriaceae,Cyrtandra,vulcanica,N,N,"IT, NA5101",,,,,,,2003,"/Gesneriaceae/Cyrtandra vulcanica, IT, NA5101.jpg",JPG
NA,26550,IT,Guttiferae,Garcinia,dives,N,N,"(G palawanensis, IT) NA26550",,,"G palawanensis, IT",Garcinia,palawanensis,,2003,"/Guttiferae/Garcinia dives (G palawanensis, IT) NA26550.jpg",JPG
NA,26549,IT,Guttiferae,Garcinia,garciae,N,N,"IT, NA26549",,,,,,,2003,"/Guttiferae/Garcinia garciae, IT, NA26549.jpg",JPG
NA,5084,IT,Guttiferae,Garcinia,lateriflora,N,N,"(G bulusanensis, IT) NA5084",,,"G bulusanensis, IT",Garcinia,bulusanensis,,2003,"/Guttiferae/Garcinia lateriflora (G bulusanensis, IT) NA5084.jpg",JPG
NA,5080,IT,Icacinaceae,Gomphandra,cumingiana,N,N,"(Urandra sorsogonensis, IT) NA5080",,,"Urandra sorsogonensis, IT",Urandra,sorsogonensis,,2003,"/Icacinaceae/Gomphandra cumingiana (Urandra sorsogonensis, IT) NA5080.jpg",JPG
NA,27209,IT,Icacinaceae,Gomphandra,flavicarpa,N,N,"(Stemonurus flavic~, IT) NA27209",,,"Stemonurus flavic~, IT",Stemonurus,flavic~,,2003,"/Icacinaceae/Gomphandra flavicarpa (Stemonurus flavic~, IT) NA27209.jpg",JPG
NA,5081,IT,Icacinaceae,Sarcostigma,paniculata,N,N,"(S surigaoensis, IT) NA5081",,,"S surigaoensis, IT",Sarcostigma,surigaoensis,,2003,"/Icacinaceae/Sarcostigma paniculata (S surigaoensis, IT) NA5081.jpg",JPG
NA,26306,IT,Labiatae,Plectranthus,scutellarioides,N,N,"(Coleus integrifolius, IT) NA26306",,,"Coleus integrifolius, IT",Coleus,integrifolius,,1997,"/Labiatae/Plectranthus scutellarioides (Coleus integrifolius, IT) NA26306.jpg",JPG
NA,26986,IT,Lauraceae,Caryodaphnopsis,tonkinensis,N,N,"(Persea pyriformis, IT) NA26986",,,"Persea pyriformis, IT",Persea,pyriformis,,2003,"/Lauraceae/Caryodaphnopsis tonkinensis (Persea pyriformis, IT) NA26986.jpg",JPG
NA,26293,IT,Lauraceae,Cinnamomum,burmanni,N,N,"(C mindanaense, IT) NA26293",,,"C mindanaense, IT",Cinnamomum,mindanaense,,2003,"/Lauraceae/Cinnamomum burmanni (C mindanaense, IT) NA26293.jpg",JPG
NA,5073,IT,Lauraceae,Cryptocarya,ampla,N,N,"(C pacifica, IT) NA5073",,,"C pacifica, IT",Cryptocarya,pacifica,,2003,"/Lauraceae/Cryptocarya ampla (C pacifica, IT) NA5073.jpg",JPG
NA,26757,IT,Lauraceae,Lindera,apoensis,N,N,"IT, NA26757",,,,,,,2003,"/Lauraceae/Lindera apoensis, IT, NA26757.jpg",JPG
NA,26034,IT,Lauraceae,Litsea,varians,N,N,"(Actinodaphne cinerea, IT) NA26034",,,"Actinodaphne cinerea, IT",Actinodaphne,cinerea,,2003,"/Lauraceae/Litsea varians (Actinodaphne cinerea, IT) NA26034.jpg",JPG
NA,26987,IT,Lauraceae,Nothaphoebe,leytensis,N,N,"(Persea surig~, IT) NA26987",,,"Persea surig~, IT",Persea,surig~,,2003,"/Lauraceae/Nothaphoebe leytensis (Persea surig~, IT) NA26987.jpg",JPG
NA,26363,IT,Leguminosae-Caesalpinioideae,Cynometra,ramiflora,N,N,"(C whitfordii, IT) NA26363",,,"C whitfordii, IT",Cynometra,whitfordii,,2003,"/Leguminosae-Caesalpinioideae/Cynometra ramiflora (C whitfordii, IT) NA26363.jpg",JPG
NA,26401,IT,Leguminosae-Papilionoideae,Dalbergia,canescens,N,N,"(Derris canescens, IT) NA26401",,,"Derris canescens, IT",Derris,canescens,,2003,"/Leguminosae-Papilionoideae/Dalbergia canescens (Derris canescens, IT) NA26401.jpg",JPG
NA,26373,IT,Leguminosae-Papilionoideae,Dalbergia,pinnata,N,N,"(D dubia, IT) NA26373",,,"D dubia, IT",Dalbergia,dubia,,2003,"/Leguminosae-Papilionoideae/Dalbergia pinnata (D dubia, IT) NA26373.jpg",JPG
NA,26402,IT,Leguminosae-Papilionoideae,Spatholobus,macropterus,N,N,"(Derris palawanensis, IT) NA26402",,,"Derris palawanensis, IT",Derris,palawanensis,,2003,"/Leguminosae-Papilionoideae/Spatholobus macropterus (Derris palawanensis, IT) NA26402.jpg",JPG
