FAMILY,GENUS,SPECIES,INFO_TOTAL,HERBARIUM_ID,HCODE,FILETYPE,IS_DRAWING,TYPE_CODE,VARIETY,ALT_INFO_TOTAL,ALT_GENUS,ALT_SPECIES,ALT_TYPE,ALT_INFO,REDUCED_INFO,NOTES,YEAR,FILEPATH
Myrtaceae,Cleistocalyx,paucipunctatus,"(Eugenia paucip~, IT) NY405205",NY,405205,JPG,N,,,"Eugenia paucip~, IT",Eugenia,paucip~,IT,,,,2003,"/Myrtaceae/Cleistocalyx paucipunctatus (Eugenia paucip~, IT) NY405205.jpg"
Myrtaceae,Decaspermum,blancoi,"(D grandiflorum, IT) L9342",L,9342,JPG,N,,,"D grandiflorum, IT",Decaspermum,grandiflorum,IT,,,,2003,"/Myrtaceae/Decaspermum blancoi (D grandiflorum, IT) L9342.jpg"
Myrtaceae,Decaspermum,blancoi,"(D grandiflorum, IT) US117686",US,117686,JPEG,N,,,"D grandiflorum, IT",Decaspermum,grandiflorum,IT,,,,2003,"/Myrtaceae/Decaspermum blancoi (D grandiflorum, IT) US117686.jpeg"
Myrtaceae,Decaspermum,blancoi,"(D grandiflorum, IT) NY404812",NY,404812,JPG,N,,,"D grandiflorum, IT",Decaspermum,grandiflorum,IT,,,,2003,"/Myrtaceae/Decaspermum blancoi (D grandiflorum, IT) NY404812.jpg"
Myrtaceae,Decaspermum,vitis-idaea,"(D microphyllum, IT) L9374",L,9374,JPG,N,,,"D microphyllum, IT",Decaspermum,microphyllum,IT,,,,2003,"/Myrtaceae/Decaspermum vitis-idaea (D microphyllum, IT) L9374.jpg"
Myrtaceae,Decaspermum,vitis-idaea,"(D microphyllum, IT) US117687",US,117687,JPEG,N,,,"D microphyllum, IT",Decaspermum,microphyllum,IT,,,,2003,"/Myrtaceae/Decaspermum vitis-idaea (D microphyllum, IT) US117687.jpeg"
Myrtaceae,Eucalyptus,deglupta,"(Eugenia banicag, IT) L9384",L,9384,JPG,N,,,"Eugenia banicag, IT",Eugenia,banicag,IT,,,,2003,"/Myrtaceae/Eucalyptus deglupta (Eugenia banicag, IT) L9384.jpg"
Myrtaceae,Eucalyptus,deglupta,"(Eugenia banicag, IT) US117895",US,117895,JPEG,N,,,"Eugenia banicag, IT",Eugenia,banicag,IT,,,,2003,"/Myrtaceae/Eucalyptus deglupta (Eugenia banicag, IT) US117895.jpeg"
Myrtaceae,Eucalyptus,deglupta,"(Eugenia banicag, IT) NY405097",NY,405097,JPG,N,,,"Eugenia banicag, IT",Eugenia,banicag,IT,,,,2003,"/Myrtaceae/Eucalyptus deglupta (Eugenia banicag, IT) NY405097.jpg"
Myrtaceae,Eucalyptus,deglupta,"(Eugenia banicag, IT) NY405098",NY,405098,JPG,N,,,"Eugenia banicag, IT",Eugenia,banicag,IT,,,,2003,"/Myrtaceae/Eucalyptus deglupta (Eugenia banicag, IT) NY405098.jpg"
Myrtaceae,Eucalyptus,deglupta,"(Eugenia banicag, IT) MO1938496",MO,1938496,JPEG,N,,,"Eugenia banicag, IT",Eugenia,banicag,IT,,,,2003,"/Myrtaceae/Eucalyptus deglupta (Eugenia banicag, IT) MO1938496.jpeg"
Myrtaceae,Eugenia,,"(Jossinia brachypoda, IT) L64657",L,64657,JPG,N,,,"Jossinia brachypoda, IT",Jossinia,brachypoda,IT,,,,2003,"/Myrtaceae/Eugenia (Jossinia brachypoda, IT) L64657.jpg"
Myrtaceae,Eugenia,,"(Garcinia heterop~, IT) NY71372",NY,71372,JPG,N,,,"Garcinia heterop~, IT",Garcinia,heterop~,IT,,,,2003,"/Myrtaceae/Eugenia (Garcinia heterop~, IT) NY71372.jpg"
Myrtaceae,Eugenia,,"(Garcinia heterop~, IT) US114338",US,114338,JPG,N,,,"Garcinia heterop~, IT",Garcinia,heterop~,IT,,,,2003,"/Myrtaceae/Eugenia (Garcinia heterop~, IT) US114338.jpg"
Myrtaceae,Kania,microphylla,"(Tristania micro~, IT) A71587",A,71587,JPG,N,,,"Tristania micro~, IT",Tristania,micro~,IT,,,,2003,"/Myrtaceae/Kania microphylla (Tristania micro~, IT) A71587.jpg"
Myrtaceae,Kania,microphylla,"(Tristania micro~, IT) US118324",US,118324,JPEG,N,,,"Tristania micro~, IT",Tristania,micro~,IT,,,,2003,"/Myrtaceae/Kania microphylla (Tristania micro~, IT) US118324.jpeg"
Myrtaceae,Kania,urdanetensis,"(Photinia urdanetensis, IT) L9524",L,9524,JPG,N,,,"Photinia urdanetensis, IT",Photinia,urdanetensis,IT,,,,2003,"/Myrtaceae/Kania urdanetensis (Photinia urdanetensis, IT) L9524.jpg"
Myrtaceae,Kania,urdanetensis,"(Photinia urdanetensis, IT) NA27005",NA,27005,JPG,N,,,"Photinia urdanetensis, IT",Photinia,urdanetensis,IT,,,,2003,"/Myrtaceae/Kania urdanetensis (Photinia urdanetensis, IT) NA27005.jpg"
Myrtaceae,Kania,urdanetensis,"(Photinia urdanetensis, IT) US97506",US,97506,JPG,N,,,"Photinia urdanetensis, IT",Photinia,urdanetensis,IT,,,,2003,"/Myrtaceae/Kania urdanetensis (Photinia urdanetensis, IT) US97506.jpg"
Myrtaceae,Kania,urdanetensis,"(Photinia urdanetensis, IT) NY436126",NY,436126,JPG,N,,,"Photinia urdanetensis, IT",Photinia,urdanetensis,IT,,,,2003,"/Myrtaceae/Kania urdanetensis (Photinia urdanetensis, IT) NY436126.jpg"
Myrtaceae,Metrosideros,halconensis,"(Mearnsia halcon~, IT) US118307",US,118307,JPEG,N,,,"Mearnsia halcon~, IT",Mearnsia,halcon~,IT,,,,2003,"/Myrtaceae/Metrosideros halconensis (Mearnsia halcon~, IT) US118307.jpeg"
Myrtaceae,Metrosideros,halconensis,"(Mearnsia halcon~, IT) NY405313",NY,405313,JPG,N,,,"Mearnsia halcon~, IT",Mearnsia,halcon~,IT,,,,2003,"/Myrtaceae/Metrosideros halconensis (Mearnsia halcon~, IT) NY405313.jpg"
Myrtaceae,Syzygium,abbreviatum,"(Eugenia abbreviata, IT) GH69617",GH,69617,JPG,N,,,"Eugenia abbreviata, IT",Eugenia,abbreviata,IT,,,,2003,"/Myrtaceae/Syzygium abbreviatum (Eugenia abbreviata, IT) GH69617.jpg"
Myrtaceae,Syzygium,abbreviatum,"(Eugenia abbreviata, IT) US117861",US,117861,JPEG,N,,,"Eugenia abbreviata, IT",Eugenia,abbreviata,IT,,,,2003,"/Myrtaceae/Syzygium abbreviatum (Eugenia abbreviata, IT) US117861.jpeg"
Myrtaceae,Syzygium,abbreviatum,"(Eugenia abbreviata, IT) NY405078",NY,405078,JPG,N,,,"Eugenia abbreviata, IT",Eugenia,abbreviata,IT,,,,2003,"/Myrtaceae/Syzygium abbreviatum (Eugenia abbreviata, IT) NY405078.jpg"
Myrtaceae,Syzygium,abbreviatum,"(Eugenia abbreviata, IT) MO1938509",MO,1938509,JPG,N,,,"Eugenia abbreviata, IT",Eugenia,abbreviata,IT,,,,2003,"/Myrtaceae/Syzygium abbreviatum (Eugenia abbreviata, IT) MO1938509.jpg"
Myrtaceae,Syzygium,abulugense,"(Eugenia propinqua Merr., IT) US118112",US,118112,JPEG,N,,,"Eugenia propinqua Merr., IT",Eugenia,propinqua,IT,,,,2003,"/Myrtaceae/Syzygium abulugense (Eugenia propinqua Merr., IT) US118112.jpeg"
Myrtaceae,Syzygium,alcinae,"(Eugenia alcinae, IT) US117870",US,117870,JPEG,N,,,"Eugenia alcinae, IT",Eugenia,alcinae,IT,,,,2003,"/Myrtaceae/Syzygium alcinae (Eugenia alcinae, IT) US117870.jpeg"
Myrtaceae,Syzygium,alcinae,"(Eugenia alcinae, IT) NY405083",NY,405083,JPG,N,,,"Eugenia alcinae, IT",Eugenia,alcinae,IT,,,,2003,"/Myrtaceae/Syzygium alcinae (Eugenia alcinae, IT) NY405083.jpg"
Myrtaceae,Syzygium,alvarezii,"(Eugenia maquilingensis, IT) NA26501",NA,26501,JPG,N,,,"Eugenia maquilingensis, IT",Eugenia,maquilingensis,IT,,,,2003,"/Myrtaceae/Syzygium alvarezii (Eugenia maquilingensis, IT) NA26501.jpg"
Myrtaceae,Syzygium,alvarezii,"(Eugenia maquilingensis, IT) A69741",A,69741,JPG,N,,,"Eugenia maquilingensis, IT",Eugenia,maquilingensis,IT,,,,2003,"/Myrtaceae/Syzygium alvarezii (Eugenia maquilingensis, IT) A69741.jpg"
Myrtaceae,Syzygium,alvarezii,"(Eugenia alvarezii, IT) US117871",US,117871,JPEG,N,,,"Eugenia alvarezii, IT",Eugenia,alvarezii,IT,,,,2003,"/Myrtaceae/Syzygium alvarezii (Eugenia alvarezii, IT) US117871.jpeg"
Myrtaceae,Syzygium,alvarezii,"(Eugenia maquilingensis, IT) US118043",US,118043,JPEG,N,,,"Eugenia maquilingensis, IT",Eugenia,maquilingensis,IT,,,,2003,"/Myrtaceae/Syzygium alvarezii (Eugenia maquilingensis, IT) US118043.jpeg"
Myrtaceae,Syzygium,alvarezii,"(Eugenia maquilingensis, IT) NY405187",NY,405187,JPG,N,,,"Eugenia maquilingensis, IT",Eugenia,maquilingensis,IT,,,,2003,"/Myrtaceae/Syzygium alvarezii (Eugenia maquilingensis, IT) NY405187.jpg"
Myrtaceae,Syzygium,alvarezii,"(Eugenia maquilingensis, IT) MO1938491",MO,1938491,JPG,N,,,"Eugenia maquilingensis, IT",Eugenia,maquilingensis,IT,,,,2003,"/Myrtaceae/Syzygium alvarezii (Eugenia maquilingensis, IT) MO1938491.jpg"
Myrtaceae,Syzygium,angulare,"(Eugenia angularis, IT) US117876",US,117876,JPEG,N,,,"Eugenia angularis, IT",Eugenia,angularis,IT,,,,2003,"/Myrtaceae/Syzygium angulare (Eugenia angularis, IT) US117876.jpeg"
Myrtaceae,Syzygium,angulare,"(Eugenia angularis, IT) NY405087",NY,405087,JPG,N,,,"Eugenia angularis, IT",Eugenia,angularis,IT,,,,2003,"/Myrtaceae/Syzygium angulare (Eugenia angularis, IT) NY405087.jpg"
Myrtaceae,Syzygium,angulatum,"(Eugenia angulata, IT) US117877",US,117877,JPEG,N,,,"Eugenia angulata, IT",Eugenia,angulata,IT,,,,2003,"/Myrtaceae/Syzygium angulatum (Eugenia angulata, IT) US117877.jpeg"
Myrtaceae,Syzygium,angulatum,"(Eugenia angulata, IT) NY405088",NY,405088,JPG,N,,,"Eugenia angulata, IT",Eugenia,angulata,IT,,,,2003,"/Myrtaceae/Syzygium angulatum (Eugenia angulata, IT) NY405088.jpg"
Myrtaceae,Syzygium,angulatum,"(Eugenia angulata, IT) NY405089",NY,405089,JPG,N,,,"Eugenia angulata, IT",Eugenia,angulata,IT,,,,2003,"/Myrtaceae/Syzygium angulatum (Eugenia angulata, IT) NY405089.jpg"
Myrtaceae,Syzygium,antonianum,"(Eugenia antoniana, IT) US117880",US,117880,JPEG,N,,,"Eugenia antoniana, IT",Eugenia,antoniana,IT,,,,2003,"/Myrtaceae/Syzygium antonianum (Eugenia antoniana, IT) US117880.jpeg"
Myrtaceae,Syzygium,antonianum,"(Eugenia antoniana, IT) NY405090",NY,405090,JPG,N,,,"Eugenia antoniana, IT",Eugenia,antoniana,IT,,,,2003,"/Myrtaceae/Syzygium antonianum (Eugenia antoniana, IT) NY405090.jpg"
Myrtaceae,Syzygium,apoense,"(Eugenia apoensis, IT) US117881",US,117881,JPEG,N,,,"Eugenia apoensis, IT",Eugenia,apoensis,IT,,,,2003,"/Myrtaceae/Syzygium apoense (Eugenia apoensis, IT) US117881.jpeg"
Myrtaceae,Syzygium,apoense,"(Eugenia apoensis, IT) NY405091",NY,405091,JPG,N,,,"Eugenia apoensis, IT",Eugenia,apoensis,IT,,,,2003,"/Myrtaceae/Syzygium apoense (Eugenia apoensis, IT) NY405091.jpg"
Myrtaceae,Syzygium,apoense,"(Eugenia apoensis, IT) MO1598979",MO,1598979,JPEG,N,,,"Eugenia apoensis, IT",Eugenia,apoensis,IT,,,,2003,"/Myrtaceae/Syzygium apoense (Eugenia apoensis, IT) MO1598979.jpeg"
Myrtaceae,Syzygium,astronioides,"(Eugenia bakeri, IT) US117888",US,117888,JPEG,N,,,"Eugenia bakeri, IT",Eugenia,bakeri,IT,,,,2003,"/Myrtaceae/Syzygium astronioides (Eugenia bakeri, IT) US117888.jpeg"
Myrtaceae,Syzygium,astronioides,"(Eugenia bakeri, IT) NY405095",NY,405095,JPG,N,,,"Eugenia bakeri, IT",Eugenia,bakeri,IT,,,,2003,"/Myrtaceae/Syzygium astronioides (Eugenia bakeri, IT) NY405095.jpg"
Myrtaceae,Syzygium,astronioides,"(Eugenia bakeri, IT) MO1938503",MO,1938503,JPG,N,,,"Eugenia bakeri, IT",Eugenia,bakeri,IT,,,,2003,"/Myrtaceae/Syzygium astronioides (Eugenia bakeri, IT) MO1938503.jpg"
Myrtaceae,Syzygium,attenuatum,"(Eugenia purpuricarpa, IT) GH69768",GH,69768,JPG,N,,,"Eugenia purpuricarpa, IT",Eugenia,purpuricarpa,IT,,,,2003,"/Myrtaceae/Syzygium attenuatum (Eugenia purpuricarpa, IT) GH69768.jpg"
Myrtaceae,Syzygium,attenuatum,"(Eugenia purpuricarpa, IT) US118116",US,118116,JPEG,N,,,"Eugenia purpuricarpa, IT",Eugenia,purpuricarpa,IT,,,,2003,"/Myrtaceae/Syzygium attenuatum (Eugenia purpuricarpa, IT) US118116.jpeg"
Myrtaceae,Syzygium,attenuatum,"(Eugenia purpuricarpa, IT) NY405218",NY,405218,JPG,N,,,"Eugenia purpuricarpa, IT",Eugenia,purpuricarpa,IT,,,,2003,"/Myrtaceae/Syzygium attenuatum (Eugenia purpuricarpa, IT) NY405218.jpg"
Myrtaceae,Syzygium,balerense,"(Eugenia brunnea, IT) GH69637",GH,69637,JPG,N,,,"Eugenia brunnea, IT",Eugenia,brunnea,IT,,,,2003,"/Myrtaceae/Syzygium balerense (Eugenia brunnea, IT) GH69637.jpg"
Myrtaceae,Syzygium,barnesii,"(Jambosa barnesii, IT) NY405276",NY,405276,JPG,N,,,"Jambosa barnesii, IT",Jambosa,barnesii,IT,,,,2003,"/Myrtaceae/Syzygium barnesii (Jambosa barnesii, IT) NY405276.jpg"
Myrtaceae,Syzygium,bataanense,"(Jambosa bataanensis, IT) NY405277",NY,405277,JPG,N,,,"Jambosa bataanensis, IT",Jambosa,bataanensis,IT,,,,2003,"/Myrtaceae/Syzygium bataanense (Jambosa bataanensis, IT) NY405277.jpg"
Myrtaceae,Syzygium,benguetense,"(Eugenia benguetensis, IT) US117892",US,117892,JPEG,N,,,"Eugenia benguetensis, IT",Eugenia,benguetensis,IT,,,,2003,"/Myrtaceae/Syzygium benguetense (Eugenia benguetensis, IT) US117892.jpeg"
Myrtaceae,Syzygium,bernardoi,"(Eugenia bernardoi, IT) US117894",US,117894,JPEG,N,,,"Eugenia bernardoi, IT",Eugenia,bernardoi,IT,,,,2003,"/Myrtaceae/Syzygium bernardoi (Eugenia bernardoi, IT) US117894.jpeg"
Myrtaceae,Syzygium,blancoi,"(Eugenia blancoi, IT) US117896",US,117896,JPEG,N,,,"Eugenia blancoi, IT",Eugenia,blancoi,IT,,,,2003,"/Myrtaceae/Syzygium blancoi (Eugenia blancoi, IT) US117896.jpeg"
Myrtaceae,Syzygium,bordenii,"(Eugenia bordenii, IT) US117899",US,117899,JPEG,N,,,"Eugenia bordenii, IT",Eugenia,bordenii,IT,,,,2003,"/Myrtaceae/Syzygium bordenii (Eugenia bordenii, IT) US117899.jpeg"
Myrtaceae,Syzygium,bordenii,"(Eugenia bordenii, IT) NY405100",NY,405100,JPG,N,,,"Eugenia bordenii, IT",Eugenia,bordenii,IT,,,,2003,"/Myrtaceae/Syzygium bordenii (Eugenia bordenii, IT) NY405100.jpg"
Myrtaceae,Syzygium,borneense,"(Eugenia ixoroides, IT) NY405163",NY,405163,JPG,N,,,"Eugenia ixoroides, IT",Eugenia,ixoroides,IT,,,,2003,"/Myrtaceae/Syzygium borneense (Eugenia ixoroides, IT) NY405163.jpg"
Myrtaceae,Syzygium,brevipaniculatum,"(Eugenia brevi~, IT) US117904",US,117904,JPEG,N,,,"Eugenia brevi~, IT",Eugenia,brevi~,IT,,,,2003,"/Myrtaceae/Syzygium brevipaniculatum (Eugenia brevi~, IT) US117904.jpeg"
Myrtaceae,Syzygium,brevipaniculatum,"(Eugenia brevi~, IT) NY405103",NY,405103,JPG,N,,,"Eugenia brevi~, IT",Eugenia,brevi~,IT,,,,2003,"/Myrtaceae/Syzygium brevipaniculatum (Eugenia brevi~, IT) NY405103.jpg"
Myrtaceae,Syzygium,brittonianum,"(Eugenia britton~, IT) US117906",US,117906,JPEG,N,,,"Eugenia britton~, IT",Eugenia,britton~,IT,,,,2003,"/Myrtaceae/Syzygium brittonianum (Eugenia britton~, IT) US117906.jpeg"
Myrtaceae,Syzygium,brittonianum,"(Eugenia britton~, IT) NY405104",NY,405104,JPG,N,,,"Eugenia britton~, IT",Eugenia,britton~,IT,,,,2003,"/Myrtaceae/Syzygium brittonianum (Eugenia britton~, IT) NY405104.jpg"
Myrtaceae,Syzygium,brittonianum,"(Eugenia britton~, IT) NY405105",NY,405105,JPG,N,,,"Eugenia britton~, IT",Eugenia,britton~,IT,,,,2003,"/Myrtaceae/Syzygium brittonianum (Eugenia britton~, IT) NY405105.jpg"
Myrtaceae,Syzygium,cagayanense,"(Eugenia cagayanensis, IT) US117908",US,117908,JPEG,N,,,"Eugenia cagayanensis, IT",Eugenia,cagayanensis,IT,,,,2003,"/Myrtaceae/Syzygium cagayanense (Eugenia cagayanensis, IT) US117908.jpeg"
Myrtaceae,Syzygium,calcicolum,"(Eugenia calcicola, IT) US117909",US,117909,JPEG,N,,,"Eugenia calcicola, IT",Eugenia,calcicola,IT,,,,2003,"/Myrtaceae/Syzygium calcicolum (Eugenia calcicola, IT) US117909.jpeg"
Myrtaceae,Syzygium,calcicolum,"(Eugenia calcicola, IT) NY405108",NY,405108,JPG,N,,,"Eugenia calcicola, IT",Eugenia,calcicola,IT,,,,2003,"/Myrtaceae/Syzygium calcicolum (Eugenia calcicola, IT) NY405108.jpg"
Myrtaceae,Syzygium,calleryanum,"(Eugenia calleryana, IT) US117910",US,117910,JPEG,N,,,"Eugenia calleryana, IT",Eugenia,calleryana,IT,,,,2003,"/Myrtaceae/Syzygium calleryanum (Eugenia calleryana, IT) US117910.jpeg"
Myrtaceae,Syzygium,candelabriforme,"(Eugenia candel~, IT) US117917",US,117917,JPEG,N,,,"Eugenia candel~, IT",Eugenia,candel~,IT,,,,2003,"/Myrtaceae/Syzygium candelabriforme (Eugenia candel~, IT) US117917.jpeg"
Myrtaceae,Syzygium,capoasense,"(Eugenia capoasensis, IT) L9601",L,9601,JPG,N,,,"Eugenia capoasensis, IT",Eugenia,capoasensis,IT,,,,2003,"/Myrtaceae/Syzygium capoasense (Eugenia capoasensis, IT) L9601.jpg"
Myrtaceae,Syzygium,capoasense,"(Eugenia capoasensis, IT) US117920",US,117920,JPEG,N,,,"Eugenia capoasensis, IT",Eugenia,capoasensis,IT,,,,2003,"/Myrtaceae/Syzygium capoasense (Eugenia capoasensis, IT) US117920.jpeg"
Myrtaceae,Syzygium,capoasense,"(Eugenia capoasensis, IT) NY405111",NY,405111,JPG,N,,,"Eugenia capoasensis, IT",Eugenia,capoasensis,IT,,,,2003,"/Myrtaceae/Syzygium capoasense (Eugenia capoasensis, IT) NY405111.jpg"
Myrtaceae,Syzygium,cardiophyllum,"(Eugenia cardiophylla, IT)1 A69679",A,69679,JPG,N,,,"Eugenia cardiophylla, IT",Eugenia,cardiophylla,IT,,,,2003,"/Myrtaceae/Syzygium cardiophyllum (Eugenia cardiophylla, IT)1 A69679.jpg"
Myrtaceae,Syzygium,cardiophyllum,"(Eugenia cardiophylla, IT)2 A69679",A,69679,JPG,N,,,"Eugenia cardiophylla, IT",Eugenia,cardiophylla,IT,,,,2003,"/Myrtaceae/Syzygium cardiophyllum (Eugenia cardiophylla, IT)2 A69679.jpg"
Myrtaceae,Syzygium,casiguranense,"(Eugenia casig~, IT) US117921",US,117921,JPEG,N,,,"Eugenia casig~, IT",Eugenia,casig~,IT,,,,2003,"/Myrtaceae/Syzygium casiguranense (Eugenia casig~, IT) US117921.jpeg"
Myrtaceae,Syzygium,casiguranense,"(Eugenia casig~, IT) NY405112",NY,405112,JPG,N,,,"Eugenia casig~, IT",Eugenia,casig~,IT,,,,2003,"/Myrtaceae/Syzygium casiguranense (Eugenia casig~, IT) NY405112.jpg"
Myrtaceae,Syzygium,ciliato-setosum,"(Eugenia ciliato-setosa, IT) US117925",US,117925,JPEG,N,,,"Eugenia ciliato-setosa, IT",Eugenia,ciliato-setosa,IT,,,,2003,"/Myrtaceae/Syzygium ciliato-setosum (Eugenia ciliato-setosa, IT) US117925.jpeg"
Myrtaceae,Syzygium,claviflorum,"(Eugenia viridifolia, IT) GH69823",GH,69823,JPG,N,,,"Eugenia viridifolia, IT",Eugenia,viridifolia,IT,,,,2003,"/Myrtaceae/Syzygium claviflorum (Eugenia viridifolia, IT) GH69823.jpg"
Myrtaceae,Syzygium,claviflorum,"(Eugenia viridifolia, IT) US118214",US,118214,JPEG,N,,,"Eugenia viridifolia, IT",Eugenia,viridifolia,IT,,,,2003,"/Myrtaceae/Syzygium claviflorum (Eugenia viridifolia, IT) US118214.jpeg"
Myrtaceae,Syzygium,claviflorum,"(Eugenia viridifolia, IT) NY405266",NY,405266,JPG,N,,,"Eugenia viridifolia, IT",Eugenia,viridifolia,IT,,,,2003,"/Myrtaceae/Syzygium claviflorum (Eugenia viridifolia, IT) NY405266.jpg"
Myrtaceae,Syzygium,clementis,"(Eugenia clementis, IT) US117929",US,117929,JPEG,N,,,"Eugenia clementis, IT",Eugenia,clementis,IT,,,,2003,"/Myrtaceae/Syzygium clementis (Eugenia clementis, IT) US117929.jpeg"
Myrtaceae,Syzygium,confertum,"(Eugenia calvinii, IT) A69674",A,69674,JPG,N,,,"Eugenia calvinii, IT",Eugenia,calvinii,IT,,,,2003,"/Myrtaceae/Syzygium confertum (Eugenia calvinii, IT) A69674.jpg"
Myrtaceae,Syzygium,confertum,"(Eugenia calvinii, IT) GH69675",GH,69675,JPG,N,,,"Eugenia calvinii, IT",Eugenia,calvinii,IT,,,,2003,"/Myrtaceae/Syzygium confertum (Eugenia calvinii, IT) GH69675.jpg"
Myrtaceae,Syzygium,confertum,"(Eugenia calvinii, IT) US117913",US,117913,JPEG,N,,,"Eugenia calvinii, IT",Eugenia,calvinii,IT,,,,2003,"/Myrtaceae/Syzygium confertum (Eugenia calvinii, IT) US117913.jpeg"
Myrtaceae,Syzygium,confertum,"(Eugenia calvinii, IT) NY405109",NY,405109,JPG,N,,,"Eugenia calvinii, IT",Eugenia,calvinii,IT,,,,2003,"/Myrtaceae/Syzygium confertum (Eugenia calvinii, IT) NY405109.jpg"
Myrtaceae,Syzygium,congestum,"(Eugenia congesta, IT) US117934",US,117934,JPEG,N,,,"Eugenia congesta, IT",Eugenia,congesta,IT,,,,2003,"/Myrtaceae/Syzygium congestum (Eugenia congesta, IT) US117934.jpeg"
Myrtaceae,Syzygium,conglobatum,"(Eugenia subsulcata, IT) NA26505",NA,26505,JPG,N,,,"Eugenia subsulcata, IT",Eugenia,subsulcata,IT,,,,2003,"/Myrtaceae/Syzygium conglobatum (Eugenia subsulcata, IT) NA26505.jpg"
Myrtaceae,Syzygium,conglobatum,"(Eugenia conglobata, IT) US117935",US,117935,JPEG,N,,,"Eugenia conglobata, IT",Eugenia,conglobata,IT,,,,2003,"/Myrtaceae/Syzygium conglobatum (Eugenia conglobata, IT) US117935.jpeg"
Myrtaceae,Syzygium,conglobatum,"(Eugenia subsulcata, IT) US118179",US,118179,JPEG,N,,,"Eugenia subsulcata, IT",Eugenia,subsulcata,IT,,,,2003,"/Myrtaceae/Syzygium conglobatum (Eugenia subsulcata, IT) US118179.jpeg"
Myrtaceae,Syzygium,conglobatum,"(Eugenia conglobata, IT) NY405119",NY,405119,JPG,N,,,"Eugenia conglobata, IT",Eugenia,conglobata,IT,,,,2003,"/Myrtaceae/Syzygium conglobatum (Eugenia conglobata, IT) NY405119.jpg"
Myrtaceae,Syzygium,conglobatum,"(Eugenia conglobata, IT) NY405120",NY,405120,JPG,N,,,"Eugenia conglobata, IT",Eugenia,conglobata,IT,,,,2003,"/Myrtaceae/Syzygium conglobatum (Eugenia conglobata, IT) NY405120.jpg"
Myrtaceae,Syzygium,conglobatum,"(Eugenia subsulcata, IT) NY405250",NY,405250,JPG,N,,,"Eugenia subsulcata, IT",Eugenia,subsulcata,IT,,,,2003,"/Myrtaceae/Syzygium conglobatum (Eugenia subsulcata, IT) NY405250.jpg"
Myrtaceae,Syzygium,conglobatum,"(Eugenia subsulcata, IT) MO1938486",MO,1938486,JPEG,N,,,"Eugenia subsulcata, IT",Eugenia,subsulcata,IT,,,,2003,"/Myrtaceae/Syzygium conglobatum (Eugenia subsulcata, IT) MO1938486.jpeg"
Myrtaceae,Syzygium,consanguineum,"(Eugenia consanguinea, IT) A69682",A,69682,JPG,N,,,"Eugenia consanguinea, IT",Eugenia,consanguinea,IT,,,,2003,"/Myrtaceae/Syzygium consanguineum (Eugenia consanguinea, IT) A69682.jpg"
Myrtaceae,Syzygium,consanguineum,"(Eugenia consanguinea, IT) US117936",US,117936,JPEG,N,,,"Eugenia consanguinea, IT",Eugenia,consanguinea,IT,,,,2003,"/Myrtaceae/Syzygium consanguineum (Eugenia consanguinea, IT) US117936.jpeg"
Myrtaceae,Syzygium,cortico-papyraceum,"(Eugenia cortico~, IT) NY405121",NY,405121,JPG,N,,,"Eugenia cortico~, IT",Eugenia,cortico~,IT,,,,2003,"/Myrtaceae/Syzygium cortico-papyraceum (Eugenia cortico~, IT) NY405121.jpg"
Myrtaceae,Syzygium,costulatum,"(Eugenia costulata, IT) US117942",US,117942,JPEG,N,,,"Eugenia costulata, IT",Eugenia,costulata,IT,,,,2003,"/Myrtaceae/Syzygium costulatum (Eugenia costulata, IT) US117942.jpeg"
Myrtaceae,Syzygium,costulatum,"(Eugenia costulata, IT) NY405123",NY,405123,JPG,N,,,"Eugenia costulata, IT",Eugenia,costulata,IT,,,,2003,"/Myrtaceae/Syzygium costulatum (Eugenia costulata, IT) NY405123.jpg"
Myrtaceae,Syzygium,crassibracteatum,"(Eugenia crassib~, IT) US117944",US,117944,JPEG,N,,,"Eugenia crassib~, IT",Eugenia,crassib~,IT,,,,2003,"/Myrtaceae/Syzygium crassibracteatum (Eugenia crassib~, IT) US117944.jpeg"
Myrtaceae,Syzygium,crassipes,"(Eugenia crassipes, IT) US117945",US,117945,JPEG,N,,,"Eugenia crassipes, IT",Eugenia,crassipes,IT,,,,2003,"/Myrtaceae/Syzygium crassipes (Eugenia crassipes, IT) US117945.jpeg"
Myrtaceae,Syzygium,crassipes,"(Eugenia crassipes, IT) NY405124",NY,405124,JPG,N,,,"Eugenia crassipes, IT",Eugenia,crassipes,IT,,,,2003,"/Myrtaceae/Syzygium crassipes (Eugenia crassipes, IT) NY405124.jpg"
Myrtaceae,Syzygium,crassissimum,"(Eugenia crassissima, IT) US117946",US,117946,JPEG,N,,,"Eugenia crassissima, IT",Eugenia,crassissima,IT,,,,2003,"/Myrtaceae/Syzygium crassissimum (Eugenia crassissima, IT) US117946.jpeg"
Myrtaceae,Syzygium,curranii,"(Eugenia curranii, IT) US117948",US,117948,JPEG,N,,,"Eugenia curranii, IT",Eugenia,curranii,IT,,,,2003,"/Myrtaceae/Syzygium curranii (Eugenia curranii, IT) US117948.jpeg"
Myrtaceae,Syzygium,curranii,"(Eugenia curranii, IT) NY405125",NY,405125,JPG,N,,,"Eugenia curranii, IT",Eugenia,curranii,IT,,,,2003,"/Myrtaceae/Syzygium curranii (Eugenia curranii, IT) NY405125.jpg"
